DotSize,IntersectionID,Lat,Lon,OBJECTID,Saturday,Saturday_1_79,StopDescription,StopID,Sunday,Sunday_1_79,Weekday,Weekday_1_79,WkdBdPerSvc,WkdSvc,coordinates
16678.37,570,43.13579,-89.376539,11919,3.67,0,EB Northport fs Goodland,5815,1.0,0,3.34,0,0,0,"[-89.37653296764987, 43.135782045803026]"
16320.9,577,43.142864,-89.363122,11920,0.0,0,SB Sherman ns Delaware,5816,0.0,0,3.26,0,0,0,"[-89.36311597136445, 43.142856043993305]"
92286.97,874,43.128711,-89.363477,11921,16.67,0,NB Sherman at Northside Town,5823,12.39,0,18.46,0,0,0,"[-89.3634709716335, 43.128703046650145]"
16122.42,132,43.140791,-89.395223,11922,0.67,0,EB North ns Toussaint,5835,0.33,0,3.22,0,0,0,"[-89.39521696154708, 43.14078304643065]"
3497.33,583,43.14835,-89.379587,11923,0.0,0,EB Wheeler ns Ilene,5845,0.0,0,0.7,0,0,0,"[-89.37958096578538, 43.14834204379804]"
66157.82,881,43.14468,-89.37029,11924,3.0,0,EB Delaware fs Esch,5847,3.0,0,13.23,0,0,0,"[-89.37028396846682, 43.14467204408095]"
34218.38,540,43.121263,-89.355174,11925,5.0,0,Packers fs International,5856,3.7,0,6.84,0,0,0,"[-89.35516797556801, 43.12125504718429]"
17234.39,580,43.14506,-89.373729,11926,2.0,0,EB Delaware ns Tennessee,5865,1.67,0,3.45,0,0,0,"[-89.37372296793554, 43.145052044867526]"
0.0,204,43.148323,-89.36876,11927,0.0,0,EB Wheeler fs Wheeler,5874,0.0,0,0.0,0,0,0,"[-89.3687539688017, 43.14831504337756]"
8160.45,556,43.132333,-89.363549,11928,0.0,0,SB Sherman ns Thackeray,5884,0.0,0,1.63,0,0,0,"[-89.36354297239238, 43.13232504562079]"
14912.65,229,43.139194,-89.363212,11929,0.33,0,SB Sherman ns Sunfield,5888,0.33,0,2.98,0,0,0,"[-89.36320597074271, 43.139186044763065]"
0.0,572,43.137205,-89.363142,11930,0.0,0,NB Sherman ns Lake View,5889,0.0,0,0.0,0,0,0,"[-89.36313597082771, 43.13719704481876]"
49479.16,215,43.1322,-89.367239,11931,4.0,0,EB Northport fs Warner Park,5899,7.37,0,9.9,0,0,0,"[-89.3672329703302, 43.13219204594847]"
33912.68,563,43.133854,-89.392959,11932,4.67,0,WB Troy ns Harper,5950,4.02,0,6.78,0,0,0,"[-89.3929529626617, 43.13384604776437]"
0.0,583,43.148402,-89.379602,11933,0.0,0,WB Wheeler fs Ilene,5982,0.0,0,0.0,0,0,0,"[-89.3795959651581, 43.14839404398149]"
25017.66,566,43.134825,-89.360767,11934,0.33,0,EB Tennyson ns Eliot,5993,0.67,0,5.0,0,0,0,"[-89.3607609717586, 43.134817045575204]"
8156317.19,1013,43.0538,-89.47545,11935,1018.46,0,WB Tokay at West Transfer,6100,651.51,0,1631.26,0,0,0,"[-89.47544394632739, 43.053792065036184]"
111922.85,662,43.051922,-89.517456,11936,3.01,0,EB Watts fs High Point,6105,3.33,0,22.38,0,0,0,"[-89.51744993471473, 43.051914067712964]"
26281.25,482,43.095989,-89.486162,11937,0.68,0,SB Allen fs Mendota,6106,0.0,0,5.26,0,0,0,"[-89.48615593897478, 43.09598105841725]"
61376.6,799,43.087912,-89.504236,11938,0.0,0,EB Fortune fs Sweeney,6109,0.0,0,12.28,0,0,0,"[-89.5042299351937, 43.0879040608028]"
57087.69,527,43.1127,-89.475115,11939,0.34,0,SB Valley Ridge fs South Ridge,6110,0.0,0,11.42,0,0,0,"[-89.47510894092217, 43.11269205516252]"
1675.23,22,43.099028,-89.519438,11940,0.68,0,Deming at Park Bank,6111,0.0,0,0.34,0,0,0,"[-89.51943192922391, 43.09902006035517]"
6187.6,449,43.085836,-89.52802,11941,0.0,0,EB Fourier fs Deming,6114,0.0,0,1.24,0,0,0,"[-89.5280139285329, 43.085828062590345]"
77396.35,424,43.075183,-89.497947,11942,1.67,0,EB Old Sauk fs Everglade,6115,1.0,0,15.48,0,0,0,"[-89.49794093856401, 43.075175062388496]"
50371.78,846,43.105929,-89.484177,11943,2.05,0,WB Century ns Marina,6120,0.0,0,10.07,0,0,0,"[-89.48417093914394, 43.10592105687929]"
7795.32,242,43.059761,-89.512731,11944,0.0,0,D'Onofrio ns Mineral Point,6121,0.0,0,1.56,0,0,0,"[-89.51272493534054, 43.05975306572817]"
2803.04,807,43.090209,-89.525289,11945,0.0,0,WB Greenway fs Q Hammons,6122,0.0,0,0.56,0,0,0,"[-89.52528292903183, 43.090201061672175]"
27000.43,35,43.050936,-89.513624,11946,1.34,0,EB Watts fs Burberry,6123,0.67,0,5.4,0,0,0,"[-89.51361793602995, 43.05092806778335]"
77033.3,689,43.060691,-89.491681,11947,6.33,0,EB Mineral Point fs Yellowstone,6129,1.67,0,15.41,0,0,0,"[-89.49167494183341, 43.0606830652276]"
44052.45,242,43.0615,-89.512753,11948,0.0,0,SB Randolph ns Westward,6130,0.0,0,8.81,0,0,0,"[-89.51274693556837, 43.06149206591272]"
2231.02,45,43.097147,-89.501962,11949,0.0,0,University fs Park,6134,0.0,0,0.45,0,0,0,"[-89.50195593493957, 43.09713905909375]"
0.0,752,43.075236,-89.507272,11950,0.0,0,WB Old Sauk ns Westfield,6136,0.0,0,0.0,0,0,0,"[-89.5072659349064, 43.07522806317309]"
0.0,227,43.076611,-89.530827,11951,0.67,0,EB Excelsior fs Deming,6137,0.0,0,0.0,0,0,0,"[-89.53082092817888, 43.07660306400312]"
557.75,23,43.092987,-89.530089,11952,0.0,0,Market ns Aspen,6138,0.0,0,0.11,0,0,0,"[-89.53008292633648, 43.09297906181754]"
556.81,412,43.072384,-89.520026,11953,0.0,0,SB High Point ns Sauk Creek,6140,0.0,0,0.11,0,0,0,"[-89.52001993191267, 43.07237606443954]"
24541.21,452,43.086398,-89.533905,11954,0.0,0,EB Greenway fs Gialamas,6141,0.0,0,4.91,0,0,0,"[-89.5338989262341, 43.086390062971624]"
3346.53,96,43.096295,-89.494903,11955,0.68,0,Mendota ns University,6142,0.0,0,0.67,0,0,0,"[-89.49489693704817, 43.09628705922574]"
0.0,965,43.102827,-89.502451,11956,0.0,0,Park at Pheasant Branch,6146,0.0,0,0.0,0,0,0,"[-89.50244493352382, 43.10281905874653]"
2232.93,469,43.092355,-89.489671,11957,0.0,0,NB University ns Gateway,6147,0.0,0,0.45,0,0,0,"[-89.48966493832101, 43.09234705968384]"
558.1,709,43.067621,-89.493642,11958,0.0,0,WB Inner fs Yellowstone,6148,0.0,0,0.11,0,0,0,"[-89.49363593973924, 43.067613063629906]"
11158.97,436,43.079796,-89.524662,11959,2.33,0,EB Excelsior fs Fourier,6149,0.67,0,2.23,0,0,0,"[-89.5246559300456, 43.07978806367009]"
0.0,476,43.094612,-89.517119,11960,0.0,0,WB Terrace ns High Point,6150,0.0,0,0.0,0,0,0,"[-89.5171129301181, 43.09460406039325]"
33487.68,99,43.060714,-89.481592,11961,0.0,0,EB Mineral Point at Cuna,6151,0.0,0,6.7,0,0,0,"[-89.48158594397476, 43.06070606404956]"
1125.02,186,43.052449,-89.483448,11962,0.33,0,WB Odana at Smart Motors,6154,0.0,0,0.23,0,0,0,"[-89.48344194486381, 43.05244106528072]"
2238.66,514,43.106055,-89.506236,11963,0.0,0,Donna fs Northbrook,6157,0.0,0,0.45,0,0,0,"[-89.50622993196093, 43.10604705809537]"
101043.59,369,43.057073,-89.502685,11964,13.34,0,NB Gammon fs Odana,6159,11.33,0,20.21,0,0,0,"[-89.50267893833541, 43.0570650664001]"
21158.71,226,43.075164,-89.481637,11965,0.0,0,EB Old Sauk at Crestwood School,6161,0.0,0,4.23,0,0,0,"[-89.48163094327536, 43.075156061964066]"
6135.3,829,43.097029,-89.50696,11966,0.0,0,University fs Bristol,6162,0.0,0,1.23,0,0,0,"[-89.50695393354418, 43.09702105953391]"
0.0,495,43.098305,-89.532101,11967,0.0,0,NB Parview ns Murphy,6163,0.0,0,0.0,0,0,0,"[-89.53209492619209, 43.098297060637385]"
0.0,33,43.06362,-89.525623,11968,3.33,0,Driveway at Prairie Towne,6164,3.67,0,0.0,0,0,0,"[-89.52561693140267, 43.063612066322314]"
2244.34,220,43.078367,-89.524316,11969,0.33,0,NB Excelsior at Associated Bank,6165,0.0,0,0.45,0,0,0,"[-89.52430993048294, 43.07835906329348]"
6681.7,98,43.060682,-89.517867,11970,0.0,0,WB Mineral Point fs High Point,6166,0.0,0,1.34,0,0,0,"[-89.51786093317165, 43.06067406584854]"
29663.56,512,43.104139,-89.488132,11971,0.68,0,Century ns Allen,6167,0.0,0,5.93,0,0,0,"[-89.48812593812478, 43.104131057695746]"
14062.72,363,43.053485,-89.486331,11972,0.0,0,EB Odana ns Research Park,6169,1.0,0,2.81,0,0,0,"[-89.48632494320977, 43.05347706556482]"
19586.82,21,43.093922,-89.485535,11973,3.75,0,NB Allen at Marshall Park,6171,0.0,0,3.92,0,0,0,"[-89.48552893921922, 43.093914059418516]"
41203.81,28,43.074854,-89.524157,11974,1.33,0,EB Old Sauk fs Excelsior,6173,2.67,0,8.24,0,0,0,"[-89.5241509301636, 43.07484606420644]"
5011.27,763,43.076728,-89.502157,11975,1.0,0,WB Old Sauk ns Gammon,6176,0.33,0,1.0,0,0,0,"[-89.50215093610552, 43.07672006300866]"
559.72,838,43.100534,-89.493413,11976,0.0,0,NB Branch fs Maywood,6177,0.0,0,0.11,0,0,0,"[-89.49340693648436, 43.10052605879191]"
0.0,26,43.083435,-89.526703,11977,0.0,0,SB Fourier at La Petite,6180,0.0,0,0.0,0,0,0,"[-89.52669692921246, 43.08342706318388]"
0.0,844,43.103804,-89.536429,11978,0.0,0,Pleasant View ns Fairway,6182,0.0,0,0.0,0,0,0,"[-89.536422924239, 43.10379606036728]"
5062.58,363,43.053688,-89.486425,11979,0.0,0,WB Odana fs Research Park,6188,0.0,0,1.01,0,0,0,"[-89.48641894398234, 43.05368006597037]"
164815.25,750,43.074948,-89.518262,11980,4.33,0,EB Old Sauk fs High Point,6189,5.67,0,32.96,0,0,0,"[-89.51825593192265, 43.07494006379573]"
2790.74,824,43.096309,-89.501776,11981,0.34,0,Park ns Elmwood,6192,0.0,0,0.56,0,0,0,"[-89.50176993512397, 43.096301059248766]"
48938.28,670,43.054951,-89.522545,11982,2.67,0,Watts fs Commerce,6193,3.67,0,9.79,0,0,0,"[-89.52253893345271, 43.05494306733962]"
22323.94,817,43.093109,-89.508833,11983,0.34,0,SB Middleton fs South,6196,0.0,0,4.46,0,0,0,"[-89.50882693288615, 43.09310106002582]"
41857.51,719,43.068381,-89.501987,11984,0.0,0,EB Colony fs Gammon,6197,0.0,0,8.37,0,0,0,"[-89.50198093724984, 43.06837306398047]"
64688.53,36,43.050401,-89.506999,11985,9.02,0,EB Watts at Walmart,6199,5.67,0,12.94,0,0,0,"[-89.50699293830732, 43.05039306761478]"
5062.58,35,43.051125,-89.513993,11986,1.34,0,WB Watts fs Burberry,6204,2.67,0,1.01,0,0,0,"[-89.5139869356576, 43.05111706753555]"
559.72,843,43.103553,-89.486188,11987,2.05,0,Allen ns Century,6205,0.0,0,0.11,0,0,0,"[-89.48618193855403, 43.10354505768332]"
50930.73,848,43.106134,-89.498024,11988,0.34,0,Century fs Donna,6207,0.0,0,10.19,0,0,0,"[-89.49801793536474, 43.10612605796714]"
1119.38,952,43.098493,-89.504308,11989,0.0,0,Park Lawn ns Franklin,6208,0.0,0,0.22,0,0,0,"[-89.50430193398032, 43.09848505936633]"
12862.72,96,43.09628,-89.495629,11990,0.0,0,EB University fs Branch,6213,0.0,0,2.57,0,0,0,"[-89.49562293659726, 43.096272059482494]"
562.51,31,43.079294,-89.533101,11991,0.0,0,SB Deming at John Deere,6218,0.0,0,0.11,0,0,0,"[-89.53309492790137, 43.07928606381083]"
30375.48,675,43.056364,-89.496089,11992,12.7,0,EB Odana fs Grand Canyon,6223,6.0,0,6.08,0,0,0,"[-89.49608294007085, 43.056356065596]"
2238.66,951,43.098488,-89.527493,11993,0.0,0,WB Murphy ns Eagle,6226,0.0,0,0.45,0,0,0,"[-89.52748692671635, 43.09848006049788]"
10622.87,492,43.098276,-89.522797,11994,1.7,0,NB Deming fs Murphy,6231,0.0,0,2.12,0,0,0,"[-89.52279092817899, 43.098268060674734]"
0.0,520,43.111407,-89.529878,11995,0.0,0,Airport fs Deming,6232,0.0,0,0.0,0,0,0,"[-89.5298719248818, 43.11139905900369]"
31181.26,225,43.075156,-89.488765,11996,0.67,0,Old Sauk fs Ozark,6233,0.0,0,6.24,0,0,0,"[-89.48875894084976, 43.07514806257114]"
10687.67,34,43.054122,-89.520771,11997,2.0,0,Watts at Princeton Club,6237,1.0,0,2.14,0,0,0,"[-89.52076493363913, 43.054114067518064]"
3904.28,501,43.098159,-89.511579,11998,0.0,0,Parmenter ns Franklin,6238,0.0,0,0.78,0,0,0,"[-89.51157293224688, 43.09815106005732]"
66413.92,387,43.063239,-89.486681,11999,0.0,0,EB Masthead ns Island,6239,0.0,0,13.28,0,0,0,"[-89.48667494296032, 43.06323106391796]"
0.0,966,43.093233,-89.52664,12000,0.0,0,Deming ns Market,6240,0.0,0,0.0,0,0,0,"[-89.52663392735467, 43.09322506132189]"
18000.29,367,43.054936,-89.491649,12001,1.67,0,EB Odana ns Potomac,6241,1.33,0,3.6,0,0,0,"[-89.49164294218039, 43.054928065515696]"
5594.95,790,43.084753,-89.477778,12002,1.36,0,NB University fs Capital,6243,0.0,0,1.12,0,0,0,"[-89.47777194265831, 43.08474505973943]"
0.0,702,43.063352,-89.493242,12003,0.0,0,WB Offshore ns Yellowstone,6244,0.0,0,0.0,0,0,0,"[-89.49323594122927, 43.06334406427788]"
26169.99,48,43.075087,-89.509374,12004,0.33,0,EB Old Sauk ns Saukdale,6245,0.0,0,5.23,0,0,0,"[-89.50936793423432, 43.07507906312438]"
1113.62,436,43.080248,-89.525116,12005,1.33,0,WB Excelsior fs Fourier,6246,0.33,0,0.22,0,0,0,"[-89.52510992907575, 43.08024006316738]"
73582.66,242,43.061329,-89.512643,12006,0.0,0,NB Randolph ns Westward,6253,0.0,0,14.72,0,0,0,"[-89.51263693463541, 43.061321065417644]"
0.0,894,43.105559,-89.510965,12007,0.34,0,Parmenter fs Donna,6256,0.0,0,0.0,0,0,0,"[-89.5109589309182, 43.10555105837114]"
11136.17,27,43.07949,-89.529379,12008,0.0,0,SB Excelsior at John Deere,6258,0.0,0,2.23,0,0,0,"[-89.52937292890056, 43.07948206407317]"
10051.26,480,43.095238,-89.523499,12009,0.0,0,NB Deming ns Terrace,6261,0.0,0,2.01,0,0,0,"[-89.52349292812166, 43.095230060624246]"
4477.31,42,43.111659,-89.510421,12010,0.0,0,Century fs Parmenter,6264,0.0,0,0.9,0,0,0,"[-89.51041493125784, 43.11165105776858]"
11739.4,356,43.051636,-89.481192,12011,0.33,0,NB Tokay fs Odana,6265,0.33,0,2.35,0,0,0,"[-89.48118594560326, 43.05162806546246]"
4500.07,367,43.05513,-89.491724,12012,1.0,0,WB Odana fs Potomac,6266,0.0,0,0.9,0,0,0,"[-89.49171794214107, 43.0551220656972]"
42140.96,657,43.050569,-89.502962,12013,19.04,0,NB Gammon fs Watts,6269,15.67,0,8.43,0,0,0,"[-89.50295593852813, 43.05056106724925]"
0.0,950,43.097163,-89.54031,12014,0.0,0,Pinehurst ns Greenview,6270,0.0,0,0.0,0,0,0,"[-89.5403039234301, 43.09715506120536]"
81923.16,390,43.063945,-89.512543,12015,0.0,0,NB Randolph ns Tree,6277,0.0,0,16.38,0,0,0,"[-89.51253693508289, 43.0639370651205]"
3352.25,404,43.069896,-89.5248,12016,1.33,0,Junction at W Health,6279,0.67,0,0.67,0,0,0,"[-89.52479393109063, 43.069888065461065]"
74805.75,371,43.057563,-89.513783,12017,4.0,0,EB West Towne fs D'Onofrio,6281,6.0,0,14.96,0,0,0,"[-89.51377693483477, 43.05755506681637]"
4462.04,452,43.085978,-89.534399,12018,0.0,0,SB Greenway fs Gialamas,6282,0.0,0,0.89,0,0,0,"[-89.53439292679063, 43.085970063415274]"
4477.48,848,43.106692,-89.498486,12019,0.34,0,WB Century fs Donna,6288,0.0,0,0.9,0,0,0,"[-89.49847993509961, 43.10668405747665]"
100091.77,805,43.089401,-89.485757,12020,3.07,0,EB University fs Allen,6291,0.0,0,20.02,0,0,0,"[-89.48575094039953, 43.089393059346506]"
63631.33,69,43.053545,-89.48032,12021,0.0,0,WB Tokay at W Research Park,6296,0.0,0,12.73,0,0,0,"[-89.48031394591455, 43.0535370650296]"
3348.6,386,43.063214,-89.488741,12022,0.0,0,Nautilus ns Offshore,6300,0.0,0,0.67,0,0,0,"[-89.48873494228222, 43.06320606380188]"
559.72,482,43.096507,-89.48586,12023,0.0,0,NB Allen fs Mendota,6301,0.0,0,0.11,0,0,0,"[-89.48585393890677, 43.09649905822825]"
3358.04,480,43.095619,-89.523719,12024,0.0,0,SB Deming ns Terrace,6304,0.0,0,0.67,0,0,0,"[-89.52371292861315, 43.09561106074767]"
25184.87,838,43.10016,-89.493662,12025,0.0,0,SB Branch fs Maywood,6306,0.0,0,5.04,0,0,0,"[-89.49365593621938, 43.10015205857189]"
75169.12,775,43.079964,-89.509348,12026,0.0,0,EB Sawmill fs Westfield,6309,0.0,0,15.03,0,0,0,"[-89.50934193381445, 43.07995606219674]"
557.75,966,43.093191,-89.52763,12027,0.0,0,EB Market ns Deming,6311,0.0,0,0.11,0,0,0,"[-89.527623927178, 43.093183061879046]"
12838.18,476,43.094505,-89.517088,12028,1.7,0,EB Terrace fs High Point,6313,0.0,0,2.57,0,0,0,"[-89.51708193066084, 43.09449706061702]"
26306.35,503,43.100064,-89.486525,12029,1.02,0,SB Allen fs Maywood,6318,0.0,0,5.26,0,0,0,"[-89.48651893834202, 43.10005605832622]"
10687.67,186,43.05247,-89.483818,12030,0.0,0,EB Odana at Smart Motors,6319,0.0,0,2.14,0,0,0,"[-89.48381194451937, 43.0524620659965]"
61561.12,469,43.092443,-89.490129,12031,0.0,0,EB University ns Gateway,6322,0.0,0,12.31,0,0,0,"[-89.49012293832952, 43.09243505995148]"
15626.8,398,43.067493,-89.496833,12032,0.0,0,EB Inner fs Gettysburg,6323,0.0,0,3.13,0,0,0,"[-89.49682693860844, 43.067485063674575]"
39608.45,804,43.089335,-89.5082,12033,0.0,0,EB Voss fs Middleton,6325,0.0,0,7.92,0,0,0,"[-89.50819393371113, 43.08932706130267]"
41386.18,456,43.087665,-89.482794,12034,0.34,0,EB University fs Heim,6326,0.0,0,8.28,0,0,0,"[-89.48278794098503, 43.08765706010985]"
70157.84,752,43.075419,-89.507475,12035,0.0,0,NB Westfield fs Old Sauk,6327,0.0,0,14.03,0,0,0,"[-89.50746893516323, 43.07541106326915]"
41868.89,686,43.060886,-89.497503,12036,4.0,0,WB Mineral Point fs Grand Canyon,6330,2.33,0,8.37,0,0,0,"[-89.49749693930046, 43.060878065268334]"
82063.03,684,43.060861,-89.500687,12037,1.33,0,WB Mineral Point at Memorial High,6332,0.67,0,16.41,0,0,0,"[-89.50068093872603, 43.06085306548986]"
19125.3,227,43.076658,-89.532075,12038,0.0,0,Heartland fs Deming,6334,0.0,0,3.83,0,0,0,"[-89.53206892808053, 43.07665006455274]"
1115.51,479,43.094687,-89.492949,12039,0.0,0,University fs Lakeview,6335,0.0,0,0.22,0,0,0,"[-89.49294293743944, 43.0946790591065]"
562.51,459,43.088056,-89.527848,12040,0.0,0,Deming fs Holiday,6336,0.0,0,0.11,0,0,0,"[-89.52784192750961, 43.08804806263349]"
18931.48,50,43.05824,-89.517777,12041,0.0,0,High Point fs Big Sky,6338,0.0,0,3.79,0,0,0,"[-89.51777093414782, 43.0582320668488]"
0.0,225,43.075236,-89.489149,12042,0.0,0,Old Sauk ns Ozark,6340,0.0,0,0.0,0,0,0,"[-89.48914294023133, 43.075228062135004]"
1125.02,228,43.075012,-89.531322,12043,1.0,0,WB Old Sauk fs Samuel,6342,0.0,0,0.23,0,0,0,"[-89.53131592814943, 43.07500406430843]"
0.0,804,43.089543,-89.508633,12044,0.68,0,NB Middleton fs Sweeney,6345,0.0,0,0.0,0,0,0,"[-89.50862693381313, 43.089535060872535]"
25672.61,242,43.060463,-89.512215,12045,0.0,0,EB Mineral Point fs D'Onofrio,6349,0.0,0,5.13,0,0,0,"[-89.51220893515749, 43.06045506602957]"
359514.21,53,43.05739,-89.503973,12046,129.8,0,SB Towne Ring at Towne Mall,6350,65.33,0,71.9,0,0,0,"[-89.50396693833292, 43.0573820662423]"
132827.84,702,43.063282,-89.493227,12047,0.0,0,EB Offshore fs Yellowstone,6351,0.0,0,26.57,0,0,0,"[-89.49322094028504, 43.063274064354715]"
30909.47,24,43.090435,-89.529942,12048,0.0,0,WB Greenway fs Aspen,6354,0.0,0,6.18,0,0,0,"[-89.52993592753003, 43.09042706177829]"
29561.0,25,43.088013,-89.532601,12049,0.0,0,NB Greenway at Deer Creek,6355,0.0,0,5.91,0,0,0,"[-89.53259492699546, 43.08800506242557]"
19687.81,93,43.056542,-89.499923,12050,3.68,0,EB Odana at Burlington Coat,6357,4.67,0,3.94,0,0,0,"[-89.4999169390122, 43.05653406593174]"
3917.65,859,43.111403,-89.514798,12051,0.0,0,Century ns Laura,6359,0.0,0,0.78,0,0,0,"[-89.5147919290004, 43.111395057766465]"
3906.19,43,43.102483,-89.51305,12052,0.0,0,Discovery ns Parmenter,6363,0.0,0,0.78,0,0,0,"[-89.5130439308828, 43.10247505914021]"
4465.97,799,43.087996,-89.504274,12053,0.34,0,WB Fortune ns Sweeney,6364,0.0,0,0.89,0,0,0,"[-89.5042679348501, 43.08798806067733]"
75868.44,30,43.072166,-89.525137,12054,2.33,0,NB Junction fs City Center W,6365,1.0,0,15.17,0,0,0,"[-89.52513093041568, 43.07215806475304]"
27534.43,32,43.065354,-89.525751,12055,0.33,0,SB Junction at Pick N Save,6368,1.0,0,5.51,0,0,0,"[-89.52574493053842, 43.06534606626183]"
18468.91,520,43.111236,-89.528738,12056,0.0,0,Airport fs Deming,6369,0.0,0,3.69,0,0,0,"[-89.52873192485129, 43.111228058774664]"
3918.03,514,43.106146,-89.507305,12057,0.0,0,Donna fs Northbrook,6372,0.0,0,0.78,0,0,0,"[-89.50729893186966, 43.106138058122056]"
18562.79,675,43.056684,-89.49671,12058,2.0,0,WB Odana fs Grand Canyon,6382,0.67,0,3.71,0,0,0,"[-89.49670393999047, 43.05667606552879]"
559.66,855,43.108917,-89.501522,12059,0.0,0,WB Century ns Park,6388,0.0,0,0.11,0,0,0,"[-89.50151593405606, 43.108909057836804]"
0.0,467,43.090491,-89.519627,12060,0.0,0,WB High Point ns Greenway,6392,0.0,0,0.0,0,0,0,"[-89.51962092958712, 43.09048306173269]"
25146.97,505,43.101024,-89.51149,12061,0.0,0,Parmenter fs Lee,6394,0.0,0,5.03,0,0,0,"[-89.51148393088583, 43.10101605963623]"
11193.99,96,43.096677,-89.495428,12062,0.0,0,NB Branch fs University,6395,0.0,0,2.24,0,0,0,"[-89.49542193694127, 43.096669059024315]"
6187.6,448,43.085109,-89.53282,12063,0.0,0,WB Deming fs Gialamas,6402,0.0,0,1.24,0,0,0,"[-89.5328139270559, 43.08510106305166]"
0.0,483,43.096315,-89.488836,12064,0.0,0,Mendota fs Gateway,6406,0.0,0,0.0,0,0,0,"[-89.48882993852992, 43.09630705848517]"
0.0,951,43.09839,-89.528057,12065,0.0,0,EB Murphy ns Eagle,6415,0.0,0,0.0,0,0,0,"[-89.52805092721022, 43.09838206072407]"
102159.49,684,43.060847,-89.503186,12066,2.0,0,WB Mineral Point fs Gammon,6418,3.0,0,20.43,0,0,0,"[-89.50317993854111, 43.06083906525066]"
52591.22,479,43.095056,-89.493859,12067,0.0,0,University fs Maple,6420,0.0,0,10.52,0,0,0,"[-89.49385293768772, 43.095048058919595]"
7836.06,501,43.098138,-89.511177,12068,0.0,0,Franklin fs Parmenter,6421,0.0,0,1.57,0,0,0,"[-89.5111709312218, 43.09813005962327]"
12375.2,369,43.055359,-89.503185,12069,2.0,0,Gammon fs Odana,6422,0.33,0,2.48,0,0,0,"[-89.50317893809617, 43.05535106628892]"
2794.22,69,43.052997,-89.480859,12070,0.0,0,NB Tokay at W Research Park,6423,0.67,0,0.56,0,0,0,"[-89.48085294556371, 43.05298906568103]"
30145.45,377,43.060788,-89.50817,12071,2.33,0,Mineral Point fs Westfield,6426,1.67,0,6.03,0,0,0,"[-89.50816393697497, 43.060780065852654]"
10028.25,227,43.076926,-89.531344,12072,0.0,0,NB Deming fs Excelsior,6427,0.0,0,2.01,0,0,0,"[-89.53133792762922, 43.07691806463825]"
80647.84,30,43.071558,-89.52509,12073,2.67,0,Junction fs City Center W,6430,0.33,0,16.13,0,0,0,"[-89.52508393005678, 43.071550064549726]"
34023.04,95,43.093292,-89.534142,12074,0.0,0,Quarry fs Research,6433,0.0,0,6.8,0,0,0,"[-89.53413592597751, 43.09328406168149]"
8929.6,718,43.068067,-89.49902,12075,0.0,0,EB Inner fs Colony,6435,0.0,0,1.79,0,0,0,"[-89.49901393832852, 43.06805906423383]"
0.0,842,43.102251,-89.536619,12076,0.0,0,Montclair fs Pleasant View,6438,0.0,0,0.0,0,0,0,"[-89.53661292428748, 43.10224306013691]"
1679.16,805,43.090212,-89.485739,12077,0.0,0,NB Allen fs University,6439,0.0,0,0.34,0,0,0,"[-89.48573293999112, 43.09020405966037]"
2227.23,242,43.060284,-89.512756,12078,0.0,0,SB D'Onofrio fs Mineral Point,6440,0.0,0,0.45,0,0,0,"[-89.51274993494162, 43.06027606561676]"
70336.03,823,43.094492,-89.511302,12079,3.75,0,EB Terrace fs Parmenter,6441,0.0,0,14.07,0,0,0,"[-89.51129593239018, 43.09448406019475]"
48554.71,386,43.063201,-89.48907,12080,0.0,0,EB Offshore ns Nautilus,6447,0.0,0,9.71,0,0,0,"[-89.4890639418228, 43.06319306450766]"
16704.25,370,43.05684,-89.517388,12081,0.0,0,D'Onofrio fs High Point,6449,0.0,0,3.34,0,0,0,"[-89.5173819336502, 43.05683206688647]"
2229.82,390,43.063882,-89.512628,12082,0.0,0,SB Randolph fs Tree,6450,0.0,0,0.45,0,0,0,"[-89.51262193514422, 43.06387406538486]"
3375.05,957,43.056181,-89.527457,12083,0.67,0,Junction fs Watts,6455,0.0,0,0.68,0,0,0,"[-89.52745093101522, 43.056173067848526]"
11704.38,385,43.06421,-89.526742,12084,0.33,0,Junction at Prairie Towne,6457,0.0,0,2.34,0,0,0,"[-89.52673593082956, 43.064202065792884]"
5597.02,954,43.098316,-89.50641,12085,0.0,0,Franklin ns Bristol,6458,0.0,0,1.12,0,0,0,"[-89.50640393318177, 43.09830805977556]"
23998.31,709,43.067454,-89.493517,12086,0.0,0,EB Inner ns Yellowstone,6459,0.0,0,4.8,0,0,0,"[-89.49351094049752, 43.06744606338257]"
10603.9,54,43.065676,-89.503294,12087,0.0,0,WB Tree fs Gammon,6460,0.0,0,2.12,0,0,0,"[-89.5032879371753, 43.0656680646633]"
10125.16,36,43.050666,-89.507819,12088,1.67,0,WB Watts at Walmart,6464,0.33,0,2.03,0,0,0,"[-89.50781293791918, 43.0506580677555]"
4454.47,752,43.075366,-89.507631,12089,0.0,0,SB Westfield ns Old Sauk,6466,0.0,0,0.89,0,0,0,"[-89.50762493516973, 43.07535806323078]"
3356.35,22,43.099068,-89.519645,12090,0.0,0,Deming at Country Inn,6470,0.0,0,0.67,0,0,0,"[-89.51963892885338, 43.09906006034315]"
559.66,953,43.100613,-89.504115,12091,0.0,0,Park Lawn fs Maywood,6471,0.0,0,0.11,0,0,0,"[-89.5041089342112, 43.10060505898725]"
